-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 05/14/2026 in LST
Location: latitude  23.8103   longitude 90.4125 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 10.06 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
WS2M            MERRA-2 Wind Speed at 2 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS2M
1987,7,6,29.28,33.09,27.19,86.36,21.02,3.88
1987,7,7,28.88,32.03,26.63,85.42,10.56,3.52
1987,7,8,29.03,32.67,26.42,83.89,4.35,3.36
1987,7,9,29.09,33.19,26.42,82.07,4.22,3.47
1987,7,10,29.14,32.8,26.56,83.62,4.34,4.03
1987,7,11,29.03,33.08,26.38,82.95,3.6,4.48
1987,7,12,28.67,32.93,26.01,82.62,1.92,3.73
1987,7,13,29.07,33.44,25.93,79.18,4.47,3.91
1987,7,14,29.59,34.52,25.46,79.5,4.56,3.3
1987,7,15,29.74,33.52,26.51,81.62,17.12,3.22
1987,7,16,30.13,34.12,26.51,81.27,7.23,1.76
1987,7,17,30.25,34.63,27.38,82.53,4.55,2.6
1987,7,18,29.7,34.02,26.54,82.95,4.21,4.34
1987,7,19,28.77,33.44,25.84,81.99,4.87,4.27
1987,7,20,29.3,33.79,26.11,80.92,5.59,4.21
1987,7,21,29.38,33.78,26.36,78.81,1.1,4.35
1987,7,22,29.51,33.73,26.23,80.44,9.5,4.07
1987,7,23,29.53,33.32,26.82,82.65,11.26,4.25
1987,7,24,28.4,31.44,26.63,87.62,9.65,3.83
1987,7,25,27.57,29.94,25.86,89.96,21.76,2.7
1987,7,26,28.27,31.9,25.4,85.96,14.81,2.81
1987,7,27,28.01,30.94,25.71,88.53,20.98,3.34
1987,7,28,28.12,30.6,26.19,88.45,14.09,3.6
1987,7,29,28.73,32.28,26.23,85.89,6.87,4.19
1987,7,30,29.11,32.97,26.35,85.36,13.0,4.21
1987,7,31,28.0,29.75,26.83,92.1,11.61,3.79
1987,8,1,27.94,30.24,25.99,89.01,15.35,3.27
1987,8,2,28.46,32.17,25.76,86.97,15.54,3.01
1987,8,3,27.94,31.23,25.51,87.13,3.65,2.85
1987,8,4,27.81,31.3,25.45,86.36,0.31,3.59
1987,8,5,27.98,32.12,25.22,84.76,0.77,3.37
1987,8,6,28.6,32.77,24.91,83.57,0.97,2.62
1987,8,7,29.23,33.41,25.58,81.36,0.7,2.43
1987,8,8,29.2,33.45,25.77,80.46,0.7,2.61
1987,8,9,29.01,32.79,25.95,81.66,0.51,2.76
1987,8,10,28.12,31.56,25.88,85.48,0.98,3.56
1987,8,11,28.58,32.58,25.87,82.91,1.29,4.38
1987,8,12,28.33,32.38,25.79,84.03,2.8,3.06
1987,8,13,29.06,33.17,25.25,80.08,1.5,1.45
1987,8,14,28.45,31.72,25.71,84.68,4.7,1.82
1987,8,15,29.29,34.27,24.99,78.9,0.77,1.91
1987,8,16,29.7,33.25,25.88,77.64,0.89,1.02
1987,8,17,29.98,33.7,26.26,78.48,3.45,1.06
1987,8,18,30.68,35.1,26.39,75.7,1.19,1.35
1987,8,19,30.96,34.91,27.39,75.12,0.02,1.76
1987,8,20,28.11,30.6,26.71,88.82,5.27,3.9
1987,8,21,28.62,32.51,26.45,85.21,10.26,4.24
1987,8,22,28.69,31.73,26.41,85.26,6.91,2.32
1987,8,23,29.52,33.16,26.35,83.36,2.81,1.94
1987,8,24,28.2,30.54,26.55,88.18,5.44,1.52
1987,8,25,29.07,32.92,26.16,84.82,3.84,2.32
1987,8,26,27.78,29.91,26.03,90.37,10.59,3.81
1987,8,27,27.64,29.96,26.35,91.91,20.63,3.79
1987,8,28,28.15,31.88,26.0,86.96,13.94,3.47
1987,8,29,28.66,32.41,25.94,86.6,6.02,3.35
1987,8,30,28.85,32.95,25.7,84.26,0.66,3.08
1987,8,31,28.98,32.94,25.7,83.07,1.66,2.91
1987,9,1,29.39,33.58,26.27,83.42,1.21,3.16
1987,9,2,29.55,33.89,26.22,82.41,0.68,2.75
1987,9,3,29.16,33.02,26.8,84.7,1.5,2.6
1987,9,4,28.68,32.44,26.25,86.9,4.52,3.06
1987,9,5,28.72,32.3,26.19,86.19,3.96,2.66
1987,9,6,28.65,32.07,25.56,84.71,2.26,2.81
1987,9,7,28.71,32.42,26.1,84.92,4.42,2.42
1987,9,8,28.19,31.34,25.39,84.26,1.68,1.61
1987,9,9,28.41,32.11,25.11,83.51,4.09,1.73
1987,9,10,28.29,32.24,25.26,83.83,5.31,2.48
1987,9,11,28.13,32.34,25.62,86.19,6.78,3.28
1987,9,12,28.25,31.92,25.71,84.85,4.0,3.05
1987,9,13,28.05,31.51,25.77,86.14,3.88,2.69
1987,9,14,28.66,32.54,25.69,83.96,4.13,2.38
1987,9,15,28.59,32.2,25.8,83.07,0.42,2.07
1987,9,16,29.13,33.91,24.95,79.32,2.84,1.91
1987,9,17,29.12,33.04,25.68,80.08,13.33,1.55
1987,9,18,28.04,31.0,25.76,84.16,5.69,1.64
1987,9,19,28.75,32.97,24.97,80.17,0.15,1.51
1987,9,20,29.72,34.01,25.26,75.62,0.08,0.86
1987,9,21,29.03,32.97,25.91,80.14,1.96,1.93
1987,9,22,27.91,31.35,25.49,85.2,6.58,1.92
1987,9,23,28.01,32.7,25.01,84.88,5.54,2.84
1987,9,24,27.69,30.9,25.76,86.39,5.22,3.25
1987,9,25,27.03,29.44,25.65,91.81,36.02,3.81
1987,9,26,26.45,28.28,25.55,92.93,40.57,2.61
1987,9,27,26.67,28.53,25.39,91.76,3.11,2.5
1987,9,28,26.75,29.39,25.1,90.45,0.84,2.9
1987,9,29,27.55,31.61,24.54,86.08,3.95,2.08
1987,9,30,27.2,31.33,24.37,85.37,1.98,1.53
1987,10,1,27.59,32.52,23.35,77.08,0.79,0.78
1987,10,2,27.8,32.91,23.3,75.46,0.01,1.0
1987,10,3,27.68,33.32,22.36,74.8,0.03,1.24
1987,10,4,28.05,33.22,22.94,73.11,0.17,0.75
1987,10,5,28.08,32.19,23.61,73.43,0.07,0.79
1987,10,6,28.19,31.82,24.8,72.74,0.0,0.95
1987,10,7,28.29,32.01,23.62,69.93,0.14,0.82
1987,10,8,28.07,32.46,24.76,73.51,7.77,1.02
1987,10,9,26.09,28.54,23.93,85.3,22.64,0.92
1987,10,10,27.13,31.13,23.16,78.64,3.84,0.76
1987,10,11,26.99,30.57,23.92,77.75,7.86,0.94
1987,10,12,26.86,31.28,22.36,74.79,0.15,1.05
1987,10,13,27.07,32.37,21.79,74.47,0.0,1.01
1987,10,14,27.36,32.93,22.35,72.29,0.03,1.04
1987,10,15,27.55,32.62,22.44,67.66,0.03,0.86
1987,10,16,27.98,32.3,23.49,72.75,0.0,0.81
1987,10,17,28.43,32.91,24.41,76.02,0.0,1.17
1987,10,18,28.29,32.62,23.9,72.28,1.44,1.06
1987,10,19,27.95,32.38,23.9,77.99,3.23,1.13
1987,10,20,27.32,31.51,24.64,83.85,6.78,2.68
1987,10,21,24.63,29.24,20.43,75.21,13.07,1.51
1987,10,22,23.79,29.34,18.58,70.85,0.93,1.28
1987,10,23,24.2,29.54,19.32,64.07,0.01,0.96
1987,10,24,25.3,31.2,19.31,72.54,0.0,0.95
1987,10,25,26.51,32.03,21.55,71.35,0.0,0.74
1987,10,26,26.17,32.7,20.85,67.99,0.0,1.19
1987,10,27,25.23,31.84,19.65,65.75,0.0,1.34
1987,10,28,24.91,31.68,19.44,62.28,0.0,1.23
1987,10,29,24.49,31.34,18.14,65.36,0.0,1.02
1987,10,30,24.43,30.79,18.79,65.17,0.0,1.19
1987,10,31,24.83,31.63,18.84,63.05,0.0,1.03
1987,11,1,24.98,32.73,18.47,66.71,0.01,1.0
1987,11,2,25.28,32.61,19.28,65.91,0.02,1.33
1987,11,3,24.21,31.19,19.12,66.42,0.0,1.68
1987,11,4,24.93,31.9,19.85,61.37,0.16,1.23
1987,11,5,25.96,32.41,19.57,59.08,0.03,0.98
1987,11,6,25.1,31.43,18.48,61.51,0.11,0.96
1987,11,7,24.6,31.22,19.18,62.23,0.0,1.17
1987,11,8,25.15,32.46,18.11,61.52,0.0,1.09
1987,11,9,25.15,32.9,18.03,60.62,0.0,1.49
1987,11,10,25.36,33.15,18.94,59.7,0.0,1.01
1987,11,11,25.33,33.44,18.64,59.35,0.0,1.59
1987,11,12,26.52,34.68,18.39,57.72,0.0,1.51
1987,11,13,25.57,30.17,21.45,66.92,0.25,1.55
1987,11,14,23.75,27.67,20.73,77.22,0.33,0.99
1987,11,15,25.55,30.83,21.12,75.55,1.18,0.54
1987,11,16,25.55,31.48,20.57,71.6,0.99,1.26
1987,11,17,23.92,29.93,19.1,66.9,6.42,1.37
1987,11,18,23.22,29.84,17.97,60.16,0.0,1.42
1987,11,19,23.63,29.65,17.66,55.46,0.0,1.22
1987,11,20,23.58,30.07,17.96,60.04,0.0,1.29
1987,11,21,22.2,29.77,15.98,60.02,0.0,1.3
1987,11,22,22.33,29.81,15.64,66.78,0.0,1.4
1987,11,23,24.39,31.22,17.49,61.11,0.0,0.88
1987,11,24,23.76,30.32,18.9,61.33,0.0,0.97
1987,11,25,22.96,29.63,17.88,59.35,0.0,1.2
1987,11,26,22.7,30.1,16.53,59.8,0.0,1.23
1987,11,27,22.07,30.04,15.21,63.95,0.0,1.7
1987,11,28,21.14,29.16,14.22,63.11,0.0,1.5
1987,11,29,21.64,29.41,14.38,54.77,0.0,0.8
1987,11,30,22.13,29.22,15.97,59.07,0.0,1.0
1987,12,1,22.29,30.18,15.18,55.88,0.0,1.15
1987,12,2,22.68,29.77,16.87,50.68,0.0,0.85
1987,12,3,22.28,28.97,15.87,51.46,0.0,0.79
1987,12,4,22.25,28.9,16.4,52.61,0.0,0.93
1987,12,5,21.86,29.28,15.05,55.16,0.0,0.98
1987,12,6,21.68,28.85,15.41,55.56,0.0,0.97
1987,12,7,21.87,28.78,16.0,53.57,0.0,0.97
1987,12,8,22.22,29.75,15.94,50.36,0.0,0.94
1987,12,9,22.12,29.63,14.46,51.5,0.01,0.97
1987,12,10,22.5,29.1,17.15,53.25,0.0,1.07
1987,12,11,22.21,28.99,16.41,54.1,0.0,0.93
1987,12,12,21.66,28.89,15.4,54.03,0.0,1.07
1987,12,13,19.98,23.58,17.08,80.28,4.83,2.27
1987,12,14,20.58,26.77,14.98,67.84,3.91,1.07
1987,12,15,20.39,27.41,13.54,65.24,0.98,1.45
1987,12,16,21.34,28.01,14.3,63.39,0.02,1.07
1987,12,17,22.0,28.7,15.76,56.87,0.0,1.14
1987,12,18,22.2,28.25,16.82,45.68,0.0,0.58
1987,12,19,21.61,28.82,14.48,52.07,0.0,1.37
1987,12,20,21.87,29.84,14.83,57.63,0.0,1.51
1987,12,21,22.21,30.58,14.29,54.15,0.0,1.21
1987,12,22,21.66,29.85,14.5,55.66,0.0,1.17
1987,12,23,21.59,28.4,15.86,52.61,0.0,1.04
1987,12,24,20.89,28.56,14.77,49.64,0.0,1.23
1987,12,25,20.44,29.05,14.16,52.09,0.0,1.27
1987,12,26,20.15,29.51,12.35,51.77,0.0,1.58
1987,12,27,20.9,29.78,13.77,46.55,0.0,1.23
1987,12,28,20.24,28.87,14.17,44.21,0.0,1.27
1987,12,29,19.75,28.23,12.76,41.17,0.0,1.26
1987,12,30,19.74,28.09,12.15,44.47,0.0,1.2
1987,12,31,20.55,27.94,13.46,39.48,0.0,0.72
1988,1,1,19.93,27.86,12.63,43.59,0.0,1.12
1988,1,2,20.81,28.75,13.23,41.39,0.0,0.94
1988,1,3,21.28,28.57,14.42,38.65,0.0,0.78
1988,1,4,20.51,27.82,13.48,41.69,0.0,0.92
1988,1,5,20.4,28.01,13.57,48.33,0.0,1.11
1988,1,6,20.95,27.73,14.24,45.35,0.0,0.75
1988,1,7,21.13,28.1,14.17,44.9,0.0,0.96
1988,1,8,20.31,27.94,12.28,44.65,0.0,1.05
1988,1,9,20.05,27.45,12.23,44.48,0.0,1.21
1988,1,10,20.7,28.34,14.25,42.01,0.0,1.25
1988,1,11,20.56,28.41,12.49,46.55,0.0,1.2
1988,1,12,21.5,29.33,14.25,41.31,0.0,1.01
1988,1,13,21.66,29.58,14.0,40.79,0.0,0.85
1988,1,14,20.46,27.81,14.43,54.18,0.0,1.35
1988,1,15,21.78,29.29,14.46,52.89,0.01,1.32
1988,1,16,21.98,29.3,15.26,47.48,0.25,1.21
1988,1,17,19.93,27.72,13.45,46.76,0.0,1.69
1988,1,18,19.49,27.76,11.71,50.08,0.0,1.3
1988,1,19,19.77,28.11,12.56,44.27,0.0,1.28
1988,1,20,19.97,27.54,13.84,40.87,0.0,1.34
1988,1,21,20.27,28.29,12.31,40.01,0.0,1.4
1988,1,22,21.36,28.88,14.4,32.51,0.0,0.86
1988,1,23,21.41,28.86,13.13,28.43,0.0,1.09
1988,1,24,21.08,28.66,13.77,28.99,0.0,1.37
1988,1,25,22.06,30.36,14.95,34.23,0.0,1.76
1988,1,26,20.48,29.3,13.74,33.45,0.0,1.77
1988,1,27,17.51,27.53,8.61,29.04,0.0,1.73
1988,1,28,18.15,27.69,9.67,32.79,0.0,1.68
1988,1,29,18.8,27.92,10.09,34.09,0.0,1.76
1988,1,30,19.41,28.34,10.95,32.5,0.0,1.7
1988,1,31,19.2,28.19,11.56,38.64,0.0,1.52
1988,2,1,19.35,28.3,12.18,37.64,0.0,1.42
1988,2,2,20.33,29.38,13.38,40.54,0.0,1.47
1988,2,3,20.33,30.1,12.11,36.46,0.0,1.44
1988,2,4,21.51,31.75,12.89,38.51,0.0,1.5
1988,2,5,23.26,31.44,15.68,24.35,0.0,0.81
1988,2,6,22.71,31.61,12.83,27.77,0.0,1.03
1988,2,7,23.07,31.07,14.71,24.02,0.0,0.97
1988,2,8,22.55,31.07,13.49,25.1,0.0,1.13
1988,2,9,22.34,31.07,13.94,26.73,0.0,1.06
1988,2,10,22.88,31.58,13.45,25.26,0.0,1.02
1988,2,11,23.29,32.12,13.82,27.03,0.0,1.15
1988,2,12,24.11,32.65,14.65,23.66,0.0,1.07
1988,2,13,24.49,33.16,15.06,25.17,0.0,1.46
1988,2,14,25.11,34.09,16.52,31.09,0.0,1.47
1988,2,15,24.05,31.44,16.29,36.04,0.0,2.1
1988,2,16,26.16,33.41,18.41,36.88,0.01,0.85
1988,2,17,22.99,28.21,19.3,46.56,5.85,0.83
1988,2,18,23.57,31.03,17.59,39.54,0.38,1.4
1988,2,19,22.68,31.47,15.72,28.05,0.0,1.4
1988,2,20,22.6,31.69,13.67,27.77,0.0,1.36
1988,2,21,23.64,31.84,14.45,26.34,0.0,1.02
1988,2,22,24.46,33.49,15.15,51.38,0.0,1.72
1988,2,23,25.1,31.43,18.83,56.92,0.64,1.8
1988,2,24,23.8,29.66,19.72,75.52,13.79,1.94
1988,2,25,24.23,31.56,18.43,56.95,1.89,1.46
1988,2,26,23.19,32.1,15.91,37.09,0.16,1.39
1988,2,27,22.57,31.42,13.18,27.85,0.0,1.48
1988,2,28,24.44,33.77,14.25,31.32,0.0,1.29
1988,2,29,25.99,32.7,19.39,54.75,0.01,1.75
1988,3,1,26.73,33.4,21.71,64.72,14.93,2.59
1988,3,2,23.74,28.9,19.22,67.99,2.58,1.58
1988,3,3,23.77,32.07,15.78,45.91,0.02,1.81
1988,3,4,23.64,31.59,16.54,31.44,0.0,1.57
1988,3,5,24.81,31.93,17.6,27.69,0.0,1.23
1988,3,6,25.32,34.16,15.83,37.78,0.0,1.83
1988,3,7,26.21,34.78,17.93,39.22,0.01,1.33
1988,3,8,26.67,35.17,17.05,38.08,0.0,1.31
1988,3,9,27.31,34.72,19.75,43.45,0.0,1.26
1988,3,10,27.83,35.96,20.81,41.41,0.0,1.62
1988,3,11,27.79,35.59,19.84,37.29,0.3,1.26
1988,3,12,27.27,34.03,19.73,41.53,1.44,1.22
1988,3,13,27.38,34.53,20.17,49.62,8.41,2.62
1988,3,14,27.93,35.16,22.52,63.54,5.58,2.66
1988,3,15,26.43,33.72,20.88,38.7,0.29,1.64
1988,3,16,26.26,34.24,18.98,30.19,8.14,1.35
1988,3,17,26.55,36.57,16.42,41.8,0.0,1.91
1988,3,18,29.51,38.67,20.49,58.23,0.0,2.22
1988,3,19,29.24,36.03,23.73,55.94,5.59,1.41
1988,3,20,26.89,34.74,19.46,58.09,3.28,2.32
1988,3,21,25.46,34.34,18.3,35.77,0.0,2.52
1988,3,22,24.68,34.2,16.66,29.93,0.4,1.63
1988,3,23,26.2,35.33,17.2,29.02,0.0,1.45
1988,3,24,26.28,35.58,16.66,35.82,0.0,1.72
1988,3,25,27.56,36.4,18.7,49.95,0.0,1.78
1988,3,26,28.6,37.99,18.68,47.46,0.0,2.24
1988,3,27,30.04,38.78,21.62,53.45,0.0,3.67
1988,3,28,29.47,38.91,22.39,45.23,0.01,2.77
1988,3,29,27.85,36.83,18.81,32.52,0.44,1.86
1988,3,30,28.12,37.57,18.92,25.84,0.0,1.55
1988,3,31,28.27,37.37,18.08,38.13,0.0,1.88
1988,4,1,28.82,38.22,19.4,42.9,0.0,2.52
1988,4,2,30.1,38.85,20.24,41.36,0.0,1.63
1988,4,3,30.76,39.19,22.3,42.15,0.0,1.57
1988,4,4,30.69,40.44,21.15,32.25,0.0,2.24
1988,4,5,31.71,41.7,22.53,47.9,0.0,3.47
1988,4,6,32.26,41.72,24.31,51.11,0.0,3.25
1988,4,7,31.99,41.31,24.67,50.17,0.0,2.57
1988,4,8,32.71,42.1,23.94,49.23,0.0,2.49
1988,4,9,32.83,41.89,25.67,47.1,0.0,2.68
1988,4,10,32.67,41.8,24.44,45.97,0.0,2.67
1988,4,11,33.03,42.49,24.34,47.67,0.0,3.03
1988,4,12,33.13,41.94,25.28,47.06,0.0,3.22
1988,4,13,32.83,41.74,25.58,52.48,1.19,3.99
1988,4,14,32.61,41.21,26.16,57.33,1.25,4.91
1988,4,15,30.47,37.66,25.76,63.24,9.28,4.1
1988,4,16,27.95,32.2,25.14,74.53,7.97,3.15
1988,4,17,28.01,32.41,24.71,70.38,2.69,2.45
1988,4,18,27.91,31.66,23.73,63.38,0.18,1.74
1988,4,19,29.54,35.35,23.78,61.2,0.59,2.27
1988,4,20,30.59,36.95,24.39,59.63,1.13,3.13
1988,4,21,28.3,32.93,24.94,70.44,8.33,3.4
1988,4,22,28.16,32.61,24.59,70.45,5.92,3.0
1988,4,23,30.39,36.66,23.71,55.6,0.93,1.1
1988,4,24,31.63,38.23,24.14,47.04,0.03,1.32
1988,4,25,31.17,36.07,27.02,50.45,0.04,1.63
1988,4,26,28.2,31.4,25.93,65.62,4.98,1.37
1988,4,27,31.88,39.78,24.35,48.71,0.01,2.9
1988,4,28,32.35,40.16,25.22,53.21,0.24,2.62
1988,4,29,31.33,37.39,26.82,58.34,18.64,1.53
1988,4,30,29.44,35.13,23.88,61.14,7.16,1.66
1988,5,1,29.95,36.57,24.47,54.2,0.2,2.26
1988,5,2,30.8,37.69,23.6,52.82,0.85,1.54
1988,5,3,31.03,36.94,24.94,56.11,0.0,2.04
1988,5,4,30.9,36.48,25.67,56.4,0.08,1.62
1988,5,5,31.98,38.37,25.58,52.95,0.01,1.47
1988,5,6,32.69,39.74,25.51,49.42,0.42,1.83
1988,5,7,32.96,38.96,26.57,49.51,0.02,2.38
1988,5,8,32.75,39.31,26.56,56.13,2.69,3.16
1988,5,9,33.01,40.02,27.77,56.43,1.47,5.38
1988,5,10,31.66,38.78,26.78,66.83,13.89,6.02
1988,5,11,31.21,37.93,26.41,69.34,17.16,5.19
1988,5,12,31.28,38.08,26.75,70.07,8.8,4.99
1988,5,13,30.33,36.03,26.0,72.16,16.33,3.77
1988,5,14,30.83,36.6,25.7,63.98,4.99,2.46
1988,5,15,29.86,35.07,25.51,67.8,7.69,1.89
1988,5,16,30.2,35.31,25.29,66.47,2.11,2.21
1988,5,17,29.97,35.1,25.8,67.49,2.88,2.54
1988,5,18,29.64,34.07,25.42,71.42,12.33,2.31
1988,5,19,29.0,36.21,25.23,70.93,2.22,3.51
1988,5,20,28.69,33.6,24.85,78.34,9.39,5.17
1988,5,21,28.9,32.85,26.45,81.22,7.56,3.3
1988,5,22,29.15,32.93,26.0,83.45,28.62,3.29
1988,5,23,29.07,32.28,26.29,83.36,18.53,3.54
1988,5,24,28.74,32.48,26.08,83.48,20.06,3.99
1988,5,25,29.09,33.55,25.91,81.83,17.95,4.3
1988,5,26,29.15,33.86,25.92,81.93,13.32,4.2
1988,5,27,29.36,33.94,26.21,80.98,12.25,4.71
1988,5,28,29.6,34.73,26.21,77.92,1.46,4.82
1988,5,29,29.18,34.45,25.89,79.89,18.42,4.33
1988,5,30,28.83,32.6,26.0,84.31,25.46,3.37
1988,5,31,28.51,32.14,25.44,84.24,3.7,2.59
1988,6,1,28.61,32.46,25.32,82.0,3.16,1.72
1988,6,2,29.7,33.55,25.57,80.61,0.0,1.59
1988,6,3,29.37,34.4,24.83,75.45,2.57,1.89
1988,6,4,29.45,34.58,23.3,72.67,1.42,1.75
1988,6,5,31.0,36.03,25.9,71.44,0.0,1.37
1988,6,6,30.8,34.8,26.4,73.83,0.0,1.32
1988,6,7,29.43,32.51,27.13,78.71,0.0,1.85
1988,6,8,28.86,32.99,26.31,81.57,4.33,2.49
1988,6,9,28.69,33.36,25.54,79.16,1.56,4.42
1988,6,10,28.73,32.9,24.99,78.7,8.91,4.45
1988,6,11,27.87,30.65,25.85,84.42,8.45,4.06
1988,6,12,28.0,31.23,25.82,85.66,8.14,5.08
1988,6,13,28.31,31.6,26.0,84.9,14.63,4.53
1988,6,14,28.6,31.75,26.28,83.84,24.35,4.29
1988,6,15,28.91,32.95,26.23,81.95,2.7,4.91
1988,6,16,28.83,32.75,26.36,85.25,5.68,3.36
1988,6,17,29.49,33.85,26.56,83.26,10.34,3.99
1988,6,18,29.52,33.69,25.97,81.86,12.21,3.13
1988,6,19,29.47,33.44,26.03,80.63,3.3,2.8
1988,6,20,29.41,32.73,26.32,82.13,0.84,2.66
1988,6,21,28.86,31.46,26.96,85.77,3.78,2.87
1988,6,22,28.28,30.78,26.6,88.5,11.73,3.7
1988,6,23,27.53,29.16,26.45,90.88,14.17,5.29
1988,6,24,27.97,30.15,26.59,92.07,17.18,4.36
1988,6,25,28.22,30.28,26.53,91.83,23.7,3.08
1988,6,26,28.15,30.89,26.02,90.74,66.42,2.01
1988,6,27,27.79,30.13,26.12,91.85,31.1,3.28
1988,6,28,27.65,30.79,25.71,91.36,15.14,3.81
1988,6,29,28.98,32.67,25.75,86.31,1.42,2.39
1988,6,30,29.25,32.91,26.14,86.2,1.06,2.51
1988,7,1,28.51,31.94,26.09,86.94,0.51,3.23
1988,7,2,28.43,32.09,25.74,85.99,1.97,3.95
1988,7,3,28.43,32.03,25.7,87.53,4.95,4.75
1988,7,4,28.21,31.37,26.32,88.68,6.12,4.64
1988,7,5,28.52,32.0,26.19,86.56,14.52,4.5
1988,7,6,28.43,31.75,25.79,87.34,20.31,4.32
1988,7,7,27.71,30.21,26.16,90.39,16.23,3.99
1988,7,8,27.87,30.89,25.91,89.53,14.17,2.97
1988,7,9,27.88,30.85,25.53,89.07,8.68,3.2
1988,7,10,28.31,31.62,25.92,88.39,16.47,3.71
1988,7,11,28.33,31.49,26.11,89.16,7.09,2.77
1988,7,12,28.89,32.26,26.08,86.37,6.39,2.55
1988,7,13,28.67,31.56,26.13,88.4,8.67,2.03
1988,7,14,29.0,32.47,26.3,87.25,2.75,2.08
1988,7,15,28.83,31.27,26.59,85.49,13.44,1.48
1988,7,16,29.28,32.58,26.17,85.33,15.81,1.15
1988,7,17,28.23,31.37,26.43,88.77,2.72,2.29
1988,7,18,27.83,30.8,26.11,89.86,4.74,3.46
1988,7,19,28.46,31.6,26.02,89.25,3.42,3.69
1988,7,20,28.76,32.08,26.06,87.22,1.42,2.92
1988,7,21,28.94,32.29,26.24,87.46,0.65,2.98
1988,7,22,28.66,32.01,26.63,88.47,1.98,4.2
1988,7,23,28.33,31.51,26.3,89.49,5.22,4.02
1988,7,24,28.59,32.18,26.26,87.01,5.67,3.69
1988,7,25,28.2,31.38,26.19,88.85,5.74,4.01
1988,7,26,28.26,31.27,25.99,87.96,8.69,3.5
1988,7,27,27.88,30.88,26.14,90.99,3.94,2.9
1988,7,28,28.83,32.68,25.75,85.48,0.7,2.92
1988,7,29,28.74,32.64,25.81,86.95,0.42,2.37
1988,7,30,28.95,32.72,26.05,86.99,0.37,2.86
1988,7,31,29.14,32.89,26.24,85.91,0.31,2.34
1988,8,1,28.76,31.98,27.0,88.8,3.05,2.46
1988,8,2,28.25,30.91,26.18,89.57,1.4,3.69
1988,8,3,28.39,32.39,25.52,85.58,0.1,4.48
1988,8,4,28.8,32.19,26.05,86.56,1.15,2.91
1988,8,5,29.55,33.28,26.43,83.89,0.77,3.39
1988,8,6,29.58,33.11,26.75,84.94,2.69,2.43
1988,8,7,28.75,30.99,27.02,87.84,2.17,1.87
1988,8,8,29.05,32.09,26.52,84.51,1.07,1.74
1988,8,9,28.55,31.45,26.27,86.85,2.51,2.48
1988,8,10,27.76,30.11,26.06,89.94,6.6,3.14
1988,8,11,27.65,31.02,25.36,88.75,9.34,3.86
1988,8,12,28.4,32.06,25.45,84.17,7.26,3.43
1988,8,13,29.28,33.11,26.01,83.53,5.0,3.32
1988,8,14,29.54,33.41,26.61,84.55,8.81,3.24
1988,8,15,29.77,33.35,26.7,81.95,2.59,1.58
1988,8,16,29.53,33.02,26.65,83.16,3.52,1.24
1988,8,17,28.71,31.48,26.39,88.29,6.57,2.87
1988,8,18,27.95,30.88,25.87,88.32,9.14,3.01
1988,8,19,28.91,33.31,25.32,84.41,0.98,2.65
1988,8,20,29.28,33.96,25.57,82.43,0.95,2.88
1988,8,21,28.85,32.67,25.84,83.64,1.85,3.72
1988,8,22,28.06,31.22,26.28,88.38,7.81,4.28
1988,8,23,28.21,31.49,26.03,88.48,5.41,3.66
1988,8,24,28.41,32.02,26.1,86.36,9.49,3.82
1988,8,25,28.16,32.22,25.52,85.64,13.99,3.92
1988,8,26,27.49,30.63,25.55,87.96,3.78,3.31
1988,8,27,28.56,32.68,25.38,83.39,3.38,3.64
1988,8,28,28.33,32.34,25.64,85.01,2.14,4.28
1988,8,29,28.21,32.01,25.74,84.45,53.15,2.19
1988,8,30,28.36,31.79,25.86,87.5,34.55,2.43
1988,8,31,28.48,32.42,25.59,87.78,10.74,2.44
1988,9,1,28.62,32.09,25.74,87.65,16.96,2.61
1988,9,2,27.73,29.85,26.29,90.5,0.18,2.81
1988,9,3,28.12,31.5,25.91,87.65,0.21,3.1
1988,9,4,28.07,31.78,25.43,87.67,5.31,3.71
1988,9,5,27.85,30.03,26.16,91.92,7.83,2.5
1988,9,6,27.89,30.8,25.84,89.82,12.46,2.47
1988,9,7,27.68,30.31,25.72,90.82,8.76,2.42
1988,9,8,27.47,29.46,25.93,91.11,3.22,1.86
1988,9,9,27.72,30.81,25.38,89.91,9.31,2.06
1988,9,10,27.59,30.26,25.62,88.42,3.58,1.57
1988,9,11,27.25,29.55,25.44,91.1,14.98,1.44
1988,9,12,28.06,31.11,25.79,89.54,11.24,2.22
1988,9,13,27.94,31.17,25.62,89.04,11.57,1.49
1988,9,14,28.42,31.31,25.33,84.75,1.33,0.82
1988,9,15,27.97,30.88,25.64,84.57,0.24,1.25
